Timestamp start: 1684858772461
Timestamp end: 1684860575031

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      295.5   279.3    80.4   128.0   142.0   265.6   330.6   367.0   393.7   424.8   462.6   515.5   662.6  3537.9  9939.6  67482.9    67361
read      370.6   793.8    86.8   128.1   142.9   292.1   369.5   422.8   465.7   511.1   563.4   637.3  1430.8 10662.8 33044.1  16288.0    16287
read      345.2   540.9    80.4   130.4   146.0   275.9   344.6   388.1   421.5   462.1   516.8   632.1  1699.0  4906.6 17347.6  81471.6    81508
read      306.5   287.4    80.4   129.4   144.4   272.1   338.8   377.6   407.1   443.2   490.0   559.9   746.3  3201.7 11711.1  87768.4    87619
read      297.7   303.1    80.4   128.1   142.9   262.1   323.9   363.8   394.3   431.3   477.5   542.1   695.6  3180.8 13524.6  98880.7    99068
read      292.9   211.5    74.4   127.0   141.1   269.7   330.2   364.8   390.2   420.2   457.8   509.2   663.7  2442.5  6987.7  51329.4    51267
read      374.9   900.8    86.8   132.3   149.3   285.7   348.4   389.2   419.1   453.5   496.9   565.3  2674.3 10223.9 32049.6  11905.7    11822
read      367.6   431.8    80.4   131.1   148.0   273.8   345.2   397.0   435.7   480.5   539.2  1178.8  1786.7  3427.5 10145.2  97286.9    97494
read      301.4   284.8    80.4   128.9   144.0   265.7   329.7   369.5   399.9   436.6   484.1   550.0   729.6  3195.8  9715.7  97355.3    97350
read      292.6   224.8    80.4   127.0   141.2   268.3   329.3   365.0   391.3   421.8   459.7   512.4   683.6  2012.2  6465.6  55527.6    55460
read      303.9   297.5    80.4   128.9   143.7   269.4   334.6   373.9   403.4   439.1   484.4   549.3   738.6  3018.2 12056.6  86070.3    85984
read      299.0   301.6    80.4   128.1   142.4   265.5   330.8   369.7   398.9   432.7   473.9   534.1   690.6  3081.7 12010.5  81829.4    82043
read      298.3   324.8    80.4   127.3   141.4   270.3   331.2   366.2   392.1   422.8   461.4   517.6   703.9  2994.9 10150.7  52915.9    52873
read      357.8   807.3    80.4   128.1   143.2   285.1   346.9   388.0   420.2   457.4   501.9   567.1  1313.8  9722.2 32030.8  13905.9    13911
read      311.3   353.9    80.4   127.4   141.8   270.0   330.6   367.5   394.9   428.0   470.6   543.6  1175.9  4007.2 10817.0  50087.0    49984
read      356.1   888.4    86.8   138.1   158.2   274.7   328.7   361.0   383.3   408.8   441.6   500.4  2076.7  9911.3 32093.0   9249.7     9274
read      418.3   769.9    80.4   126.9   142.0   284.6   398.6   511.9   609.0   693.6   774.1   897.8  1471.1  9558.7 31755.2  27175.1    27187
read      399.4   828.4    74.4   128.5   143.7   302.8   399.8   472.7   520.0   568.3   623.9   710.8  1789.3 12696.1 31850.2  18733.3    18735
read      358.0   378.4    80.4   129.6   145.3   278.2   348.0   390.8   424.0   465.9   527.1   736.2  1859.3  2983.2  9964.0  86522.3    86505
read      297.1   355.2    80.4   127.4   141.7   261.1   324.0   362.8   391.8   426.7   470.5   535.4   698.8  3162.9 12186.0  93030.0    93039
read      304.9   301.3    80.4   129.1   143.6   271.1   336.6   374.3   402.6   436.3   479.6   543.0   775.8  3068.5  9427.0  76100.3    75999
read      287.1   201.7    80.4   128.9   143.3   259.8   320.5   358.0   383.8   412.6   447.4   497.8   686.4  2111.8  7778.7  32267.1    32324
read      298.5   266.8    80.4   127.8   142.0   264.7   328.5   367.4   396.5   431.0   473.3   537.8   761.6  2584.5  9459.3  84453.9    84255
read      295.6   286.4    80.4   127.7   141.7   264.3   328.3   366.8   395.0   428.0   468.3   526.5   678.9  2802.6 12234.1  81822.3    81759
read      289.5   239.9    80.4   127.2   141.7   262.1   320.6   357.3   383.7   413.5   450.0   499.8   663.4  2339.6  8292.9  37221.9    37291
read      293.8   215.9    74.4   127.3   141.2   269.6   330.6   366.0   392.0   422.6   460.0   511.9   674.5  2291.7  8769.2  53919.0    53818
read      289.8   361.6    80.4   127.3   141.1   254.7   316.7   352.8   377.7   404.8   436.5   485.4   704.6  5214.6 11063.4  30445.1    30297
read      289.1   253.1    80.4   128.8   143.5   259.7   322.2   358.7   384.1   412.5   446.4   496.1   658.2  2828.3  9491.7  31548.1    31569
read      292.5   268.1    80.4   127.6   142.1   263.7   323.4   359.4   386.0   416.8   453.9   505.5   697.0  2943.3  8629.1  38911.6    38927
read      372.9   842.4    93.8   134.5   153.7   288.4   351.2   388.5   414.8   445.1   485.4   551.5  2221.1 10194.7 31776.1  10691.7    10652
read      335.0   370.7    80.4   130.3   146.3   274.4   341.8   386.0   420.1   461.5   514.1   615.0  1630.9  4037.5 12435.7  97959.3    98119
read      299.2   281.5    80.4   127.8   141.9   272.6   333.0   368.9   395.7   427.1   466.7   525.2   721.8  2497.4 10348.4  47938.1    48176
read      299.7   354.0    80.4   128.9   143.9   266.7   327.6   364.2   390.7   421.4   458.9   513.0   743.6  4053.1 11037.4  34909.9    34929
read      299.2   248.3    80.4   128.8   143.2   270.2   335.8   373.7   400.6   432.7   471.7   531.3   703.7  2544.9  8241.6  69803.7    69735
read      367.5   620.7    80.4   128.1   142.6   288.1   372.6   429.6   488.7   557.7   628.8   722.2  1016.7  8944.7 32736.5  20845.7    20753
read      317.5   293.6    80.4   129.0   143.7   268.8   334.9   375.1   405.3   442.9   491.2   575.7  1465.8  2992.4  8932.5  84464.6    84642
read      295.3   294.6    80.4   127.6   142.0   266.4   325.1   360.3   387.0   418.1   456.1   507.4   741.8  2907.5 10014.5  42195.3    42333
read      294.9   259.4    80.4   127.8   141.7   267.5   331.2   367.2   393.4   423.8   461.1   513.0   672.0  2806.1  9411.4  61552.1    61587
read      297.9   317.3    80.4   127.9   141.9   264.9   329.2   367.9   396.3   429.0   468.5   525.8   687.1  3076.2 13050.2  78027.9    77998
read      302.7   248.9    80.4   131.0   146.4   266.7   331.4   371.0   401.5   437.8   485.8   554.8   751.4  2903.9  8539.4  97840.6    97625
read      406.6   733.8    86.8   131.8   147.4   297.2   396.0   470.2   550.4   631.2   714.3   824.4  1428.5  9684.8 31369.1  23699.6    23781
read      318.2   297.6    80.4   128.3   142.6   269.3   335.7   374.9   404.0   439.3   485.7   569.8  1479.7  3021.5  8886.4  66681.6    66723
read      289.7   292.1    80.4   127.8   142.1   258.3   322.4   360.1   385.8   414.0   447.5   496.4   692.4  2709.0 10634.4  30998.9    31016
read      294.5   293.7    80.4   126.9   140.9   268.2   326.2   360.6   386.3   417.3   455.3   506.9   689.6  2989.8 10151.8  47522.4    47394
read      296.3   247.3    80.4   128.2   142.7   261.8   325.0   364.3   394.7   431.5   477.1   542.7   720.2  3034.4  7967.9  95453.9    95335
read      347.6  1049.5    93.8   153.6   175.1   254.9   286.9   305.9   319.2   337.1   361.0   402.5  2912.2 14338.5 32722.4   5279.0     5252
read      414.4   482.6    80.4   129.9   145.1   263.7   337.8   398.7   466.1   646.5  1056.9  1409.8  1828.9  3159.7 12719.0  65837.0    65908
read      338.4   225.9    86.8   130.1   145.1   301.9   387.5   446.1   487.6   529.4   576.5   639.7   778.5  2164.1  8339.6  16921.6    16889
read      450.7   777.7    86.8   129.5   145.0   276.2   370.4   456.5   588.0   819.9  1003.4  1179.8  1744.0 10449.6 31042.7  42725.1    42912
read      737.8   800.0    86.8   200.5   225.6   437.9   593.1  1308.6  1428.6  1548.0  1663.8  1835.4  2738.9  8012.4 23728.4 100013.4    99898
read      417.3   710.6    86.8   126.7   140.3   273.8   379.8   483.3   600.1   706.9   807.5   987.5  1700.8  9128.0 30757.0  26479.6    26385
read      427.4   863.4    80.4   130.0   145.6   301.2   413.7   509.0   574.1   637.2   708.9   805.3  1754.3 13159.6 31284.1  22542.6    22616
read      380.2   412.4    80.4   130.2   146.5   266.6   341.0   398.1   452.6   571.1   878.9  1145.6  1456.8  2520.4 15185.6  50569.3    50605
read      302.8   211.7    74.4   130.1   145.8   274.1   338.7   376.3   405.4   442.1   492.2   568.1   731.5  1518.1  7476.1  90154.0    90283
read      305.6   244.0    80.4   135.2   151.0   279.6   344.9   379.5   402.7   430.6   466.9   525.1   743.4  2751.6  8399.7  26284.9    26273
read      315.9   201.8    80.4   133.4   149.3   292.5   357.6   394.9   423.1   457.8   502.9   570.8   771.2  1651.2  6074.7  48624.4    48521
read      305.7   184.9    80.4   133.4   149.4   282.8   344.8   381.0   406.9   438.3   479.1   539.4   722.2  1771.9  6241.3  33936.1    34058
read      319.0   216.1    80.4   133.8   149.8   290.7   358.1   397.6   428.4   466.8   518.1   593.8   783.4  1814.6  7557.3  75414.9    75648
read      383.4   514.7    86.8   136.7   152.9   307.4   399.8   470.4   538.2   608.7   680.4   774.0  1010.4  7265.8 25396.3  19518.1    19482
read      352.1   454.7    86.8   133.6   150.2   306.9   391.7   448.7   488.1   528.3   574.5   639.3   797.6  3482.4 23223.6  15060.0    15054
read      330.5   326.6    80.4   131.7   146.7   277.1   344.3   386.2   418.8   459.5   512.3   611.6  1619.7  2718.6  8462.5  75773.1    75754
read      280.6   310.1    93.8   154.3   177.1   257.5   289.5   309.6   324.1   342.6   365.8   401.0   535.6  4030.9 13261.4   5231.6     5187
read      391.9   390.7    86.8   137.4   154.2   305.4   413.5   523.6   596.2   663.7   735.7   832.7  1031.7  4979.1 10928.6  17646.6    17656
read      331.8   295.3    74.4   132.7   148.9   281.4   347.1   391.1   426.3   470.3   528.0   618.7  1560.0  2927.4  9505.1  96377.1    96343
read      300.4   227.1    80.4   130.6   145.7   274.0   333.3   370.0   397.2   429.2   468.5   525.5   733.2  2531.8  9630.7  36506.6    36665
read      317.6   235.6    80.4   132.9   148.4   284.2   351.9   393.7   425.5   465.0   516.2   592.4   799.1  2569.4  9315.8  85054.7    85269
read      302.5   361.2    80.4   131.2   146.1   271.9   333.2   369.9   396.6   427.3   464.3   516.3   740.8  2982.1 13947.4  31490.6    31525
read      311.4   253.7    80.4   131.4   146.2   282.6   348.1   387.5   416.3   450.7   493.9   554.4   765.8  2482.3  9389.4  61898.4    61798
read      328.3   274.4    86.8   137.4   154.3   294.7   358.8   399.7   434.1   476.7   524.4   587.3   731.0  4244.9 10182.7  12221.7    12253
read      418.6   332.6    80.4   136.0   152.8   298.9   408.5   524.3   688.0   798.4   921.1  1042.1  1239.5  2299.6  8860.0  25572.7    25710
read      344.4   352.2    74.4   131.5   148.2   285.7   352.0   392.8   425.6   467.7   527.2   633.0  1744.7  2970.6 11297.6  79889.3    79937
read      280.4   225.1    86.8   151.4   173.4   265.3   301.1   322.9   340.4   360.5   385.9   426.1   507.4  2130.7 12105.6   7259.0     7271
read      316.9   240.8    74.4   131.3   147.6   276.8   342.1   380.7   410.0   448.3   500.0   590.0  1135.8  2440.5  5800.7  85860.6    85861
read      303.6   183.1    80.4   132.1   149.2   278.0   340.2   377.2   405.7   442.1   490.7   563.2   709.8  1215.0  6353.0  91476.6    91467
read      299.7   168.9    80.4   132.1   148.8   277.7   340.6   376.0   402.1   434.0   473.6   536.8   677.4  1379.8  5992.7  72369.4    72217
read      287.9   207.6    80.4   130.7   146.4   264.5   329.0   363.1   386.4   412.3   444.8   494.2   620.5  1885.2  8714.0  31003.7    31080
read      300.5   177.1    74.4   130.0   145.6   276.8   341.2   377.6   404.6   438.0   482.9   548.8   693.3  1412.6  5587.1  76877.9    76878
read      297.9   165.9    80.4   129.8   145.5   272.7   337.2   373.9   401.7   435.9   482.1   550.1   693.3  1228.9  5316.9  84527.3    84584
read      307.4   217.6    86.8   137.8   155.4   287.2   339.8   373.3   398.8   428.4   465.8   523.7   651.8  2871.5  8206.8  12560.3    12492
read      320.5   235.6    80.4   132.7   149.2   287.9   351.9   389.5   418.0   453.5   501.6   582.6  1163.4  1742.2  8634.7  57079.7    57106
read      306.5   178.6    80.4   132.1   148.7   279.7   343.5   382.1   411.9   450.7   502.7   581.4   729.3  1132.9  5965.2  96327.3    96245
read      275.0   280.5    93.8   148.0   170.0   259.9   292.0   311.3   325.3   342.4   365.4   400.3   490.4  3947.1 10619.6   6807.3     6791
read      321.3   243.0    80.4   130.5   146.7   277.0   342.5   382.7   414.2   455.1   511.9   611.7  1303.4  2472.6  5664.9  90670.7    90728
read      274.3   264.8    93.8   158.9   181.0   256.9   286.7   304.1   317.2   333.3   353.0   385.5   476.3  4592.8  9350.3   5158.6     5151
read      325.2   254.5    80.4   134.9   151.6   280.9   346.8   386.7   417.3   457.4   513.2   611.4  1306.2  2536.2  6711.5  82901.7    82969
read      292.2   176.1    80.4   131.3   147.2   272.6   332.2   365.7   390.0   418.2   454.5   509.1   636.7  1241.6  6027.0  42558.4    42635
read      295.8   176.2    80.4   129.9   145.7   268.5   330.6   368.4   397.6   433.9   482.7   553.7   696.5  1087.8  5691.6  99246.6    99337
read      297.0   187.8    74.4   129.3   144.8   269.5   333.2   370.2   398.8   434.4   482.0   553.5   707.3  1240.7  5807.8  95290.7    95192
read      301.1   169.9    74.4   130.4   145.9   279.5   343.9   380.6   407.3   439.4   482.6   545.7   688.0  1257.8  5265.0  69079.9    69200
read      297.1   184.3    74.4   129.9   145.3   278.3   338.5   372.7   398.1   428.0   465.7   524.9   660.2  1254.6  5906.7  49588.6    49459
read      287.6   185.2    80.4   131.6   147.4   265.8   330.3   364.8   388.0   413.6   444.4   490.3   594.5  1251.8  6255.7  29190.7    29055
read      302.5   175.7    80.4   131.5   147.3   282.7   344.9   380.2   406.0   438.1   480.9   543.8   683.8  1302.5  5763.0  64219.9    64324
read      271.9   305.2    86.8   150.4   171.4   252.4   283.5   301.9   315.0   331.3   352.1   385.9   469.8  4883.7 11957.3   5720.1     5705
read      321.1   268.2    80.4   130.6   146.7   275.8   341.1   379.9   409.7   448.4   501.2   598.2  1373.8  2580.9  8361.9  84699.7    84816
read      343.6   278.3    80.4   132.7   148.6   290.2   372.2   424.7   473.1   544.7   623.6   727.0   937.3  3157.0  7762.0  23750.9    23714
read      312.9   237.0    80.4   129.7   145.2   274.2   339.3   376.5   404.6   440.4   489.6   570.7  1295.0  2160.6  5781.8  73855.4    74116
read      329.5   210.0    86.8   132.6   148.8   295.6   370.4   421.1   463.7   512.8   567.2   640.9   781.3  1149.9  6276.6  19897.0    19948
read      306.4   202.1    80.4   129.9   145.6   274.2   335.0   370.4   397.0   429.2   471.6   552.7  1085.4  1437.6  5989.2  44145.3    44213
read      334.1   256.9    80.4   132.9   148.9   296.8   372.4   423.5   464.9   512.9   568.9   644.7   794.4  2457.4  8991.8  19590.6    19454
read      279.5   202.5    86.8   147.5   169.0   265.6   306.5   329.1   344.7   363.6   386.8   421.9   503.3  2164.9  9463.4   7204.0     7190
read      332.9   232.8    80.4   134.9   152.6   295.8   361.3   399.7   428.9   464.0   512.8   604.4  1279.8  1776.5  6201.4  47631.3    47657
read      312.5   174.3    80.4   134.2   151.9   295.1   356.0   390.8   416.4   447.1   486.4   544.5   686.5  1317.2  4349.9  44523.0    44399
read      273.2   217.9    86.8   149.6   170.4   259.0   292.4   312.2   326.6   343.6   366.3   399.8   479.3  2841.0  8456.7   6481.3     6481
read      278.0   364.5    93.8   153.7   175.2   260.2   292.4   311.3   324.5   340.9   362.3   395.2   479.3  4270.2 16187.8   5812.0     5807
read      319.3   257.0    80.4   130.1   146.1   273.4   338.3   376.7   406.3   445.2   498.8   593.6  1452.9  2476.1  5815.1  82918.7    83137
read      298.4   258.1    86.8   143.1   163.8   278.6   326.8   355.7   376.1   400.8   430.4   475.5   584.6  3053.1  8555.0   9603.9     9580
read      328.9   263.8    74.4   135.5   153.7   292.6   354.6   392.5   420.9   455.6   504.7   606.4  1130.4  1599.8  8774.9  37345.9    37385
read      311.8   200.7    80.4   137.1   156.2   293.7   351.5   384.9   409.1   438.4   476.2   537.3   679.8  1314.8  6819.1  33735.7    33706
read      312.6   172.4    80.4   136.7   155.2   294.3   353.7   388.3   413.4   443.3   482.2   541.1   676.7  1493.7  6058.3  35106.6    35204
read      320.3   206.1    80.4   135.1   152.7   297.9   362.8   399.8   427.5   460.8   504.5   571.0   738.1  1632.1  7369.2  50562.4    50438
read      312.3   208.1    80.4   132.9   150.3   292.5   354.5   390.2   416.5   448.0   488.7   548.2   701.5  1489.9  7237.5  48872.4    48878
read      306.8   176.0    80.4   132.7   149.9   288.7   348.0   382.2   406.8   436.6   476.2   538.7   691.8  1355.5  4764.7  42798.4    42682
read      348.1   255.5    74.4   132.1   148.9   283.1   364.6   417.9   469.0   563.9   674.5   794.6  1023.0  1520.2  5845.5  27378.9    27416
read      319.1   226.8    80.4   130.5   146.3   278.2   342.9   382.0   411.5   448.4   500.1   592.1  1295.2  1940.8  5794.1  64433.3    64424
read      300.9   174.1    74.4   130.5   146.0   279.7   343.3   379.6   405.9   437.9   480.2   543.0   685.1  1327.6  5760.4  64302.0    64364
read      270.1   325.1    86.8   153.3   174.8   251.1   280.3   297.2   311.3   327.3   347.5   381.8   468.7  4139.4 17688.9   5476.3     5481
read      394.7   314.1    86.8   133.3   150.2   287.8   389.8   489.2   625.4   742.6   851.9   985.0  1160.4  1468.1  9412.3  26209.3    26227
read      398.7   337.1    86.8   133.6   150.2   286.4   387.8   483.6   627.3   754.0   875.2  1002.4  1185.0  2020.6  9619.4  26685.6    26586
read      315.8   232.8    80.4   131.2   147.4   278.6   343.5   382.3   412.1   450.6   501.2   582.8  1264.6  2392.3  7632.4  86292.6    86286
read      341.5   248.2    80.4   130.7   146.7   287.5   372.8   431.0   488.3   555.9   627.9   727.4   922.0  1353.7  8646.8  24431.1    24452
read      367.1   310.2    80.4   130.8   146.6   291.9   398.6   489.7   560.4   628.3   704.0   799.3  1006.8  1904.5  9793.3  26916.7    26832
read      368.8   296.4    80.4   129.7   145.3   281.6   382.6   472.9   568.6   655.8   743.5   866.8  1065.7  1834.1  9708.5  29621.4    29795
read      316.6   214.1    80.4   130.4   146.2   278.2   340.9   378.6   407.5   443.8   495.6   599.0  1155.8  1641.8  5699.4  46269.4    46224
read      297.9   189.6    74.4   129.5   144.9   272.4   336.2   372.7   400.5   434.9   481.4   550.5   702.5  1256.1  4361.4  84590.0    84587
read      304.0   188.6    80.4   131.2   147.1   282.6   345.9   382.2   408.4   440.8   483.0   544.2   685.3  1524.4  7220.4  63609.1    63389
read      298.9   190.3    80.4   130.8   146.5   281.1   341.3   375.3   400.1   429.8   467.3   526.1   658.4  1232.8  6623.7  46934.6    46953
read      299.1   171.7    74.4   129.4   145.0   272.2   336.8   374.5   403.0   438.4   486.8   558.8   712.7  1271.1  5094.6  90518.3    90536
read      304.2   199.5    80.4   138.0   156.3   287.3   340.6   372.7   396.8   425.3   461.2   514.1   634.1  1027.0  6605.5  12458.1    12508
read      326.0   249.9    80.4   136.8   154.1   286.6   348.8   386.7   415.3   451.5   502.8   617.8  1145.8  1597.6  6614.9  38300.4    38491
read      304.5   181.8    80.4   133.5   150.1   275.4   339.7   378.1   407.5   445.7   497.3   575.5   733.0  1216.0  6592.8  97816.4    97806
read      302.2   228.4    86.8   138.1   155.8   284.1   335.9   367.3   390.3   416.8   450.6   502.1   619.6  2488.8  8102.1  11779.7    11813
read      324.8   231.5    80.4   132.5   149.9   284.7   346.9   385.8   414.7   450.1   500.6   620.2  1172.0  1555.0  7892.9  39476.7    39665
read      313.9   189.0    80.4   133.3   150.2   293.7   357.7   394.7   422.0   454.1   495.9   558.5   709.2  1454.7  6405.6  53686.4    53571
read      309.4   188.6    80.4   131.9   148.4   287.0   352.4   390.0   417.4   450.1   492.5   554.8   704.5  1647.4  6506.8  63275.6    63215
read      301.0   179.3    80.4   129.6   145.3   275.6   340.7   378.4   406.2   440.4   485.3   551.5   698.2  1720.2  5893.5  78864.1    78767
read      295.0   285.4    93.8   145.9   167.1   273.4   316.7   342.7   363.0   386.3   414.8   459.0   575.4  4073.6 12893.9   8702.3     8615
read      311.1   223.7    80.4   130.9   146.7   278.8   343.7   382.3   410.7   445.8   492.7   565.6  1024.3  1941.7  7596.1  67862.6    67903
read      317.3   203.5    86.8   135.2   151.6   295.5   358.7   397.8   429.0   467.7   512.4   576.5   700.6   946.8  9862.7  16488.1    16398
read      307.8   208.1    80.4   130.6   146.4   280.6   342.3   377.8   403.9   436.1   479.5   548.7  1012.9  1576.9  8817.4  53404.7    53434
read      292.2   168.0    80.4   130.6   146.7   273.3   333.0   367.2   391.9   420.6   456.1   507.4   626.2  1150.2  5898.5  38151.0    38068
read      297.1   205.8    93.8   143.2   163.3   277.4   326.1   354.9   375.1   398.2   427.1   469.9   581.0  3820.7  6888.7   9117.7     9130
read      310.8   216.1    80.4   130.5   146.4   277.7   343.6   381.4   409.4   444.3   491.7   566.0  1060.4  1912.0  6851.3  69272.0    69227
read      289.8   176.2    80.4   129.8   145.6   269.6   329.6   363.9   388.6   416.7   450.8   501.5   623.9  1256.3  7727.6  37417.1    37496
read      299.3   201.5    80.4   129.1   144.6   272.0   337.8   375.2   403.4   437.2   482.6   550.5   708.1  1694.6  7261.6  83988.3    83925
read      297.0   185.7    80.4   129.1   144.5   277.6   339.9   374.4   399.8   429.9   467.7   526.4   657.4  1276.6  6298.6  51023.3    51037
read      284.5   179.8    80.4   129.2   144.7   262.8   324.6   359.2   383.3   409.9   443.3   492.2   601.5  1143.1  6425.9  33804.6    33690
read      304.7   172.9    74.4   130.9   146.7   284.7   347.9   383.9   409.6   440.9   482.2   543.0   692.2  1396.9  5618.7  51579.0    51474
read      302.2   163.0    74.4   131.0   146.7   279.6   344.5   381.5   409.1   443.4   488.0   552.9   691.5  1246.2  4183.6  73660.4    73708
read      297.9   184.2    80.4   129.5   145.5   269.3   333.6   372.0   401.7   438.2   487.4   560.8   713.0  1177.0  5194.1  98641.0    98618
read      301.9   185.1    80.4   130.2   145.8   277.2   341.8   379.4   407.9   443.8   491.2   561.1   706.1  1162.5  5658.2  81987.1    81977
read      298.6   166.3    80.4   129.2   144.8   271.7   336.6   374.4   403.4   439.7   488.7   560.8   713.8  1129.4  4566.4  91483.7    91567
read      302.8   167.8    80.4   130.5   146.5   284.3   345.9   381.0   406.2   436.5   476.7   537.0   682.8  1362.0  5657.1  48102.9    48236
